DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genomic Coordinates (mouse: , human: )	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
43237123	human	9606	IGKV3D-7	28877		HGNC:5829		Chr2 p11.2	Chr2:90234837-90235368(+)			A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55,A0A0C4DH55
43237123	human	9606	IGKV3OR2-268	3523		HGNC:5830		Chr2 p12				
43237124	mouse, laboratory	10090	Trem3	58218	MGI:1930003			Chr17 23.99 cM	Chr17:48554805-48565869(+)	XM_006524731,XM_017317592,NM_021407	XP_006524794,XP_017173081,NP_067382	Q9JKE1
43237125	mouse, laboratory	10090	Spata31	78124	MGI:1925374			Chr13 34.21 cM	Chr13:65065220-65071008(+)	NM_030047	NP_084323	E9QAF0
43237125	human	9606	SPATA31A1	647060		HGNC:23394		Chr9 p12	Chr9:39355667-39361962(+)	NM_001085452,NM_001040065	XP_047279687,NP_001078921	Q5TZJ5
43237125	human	9606	SPATA31A3	727830		HGNC:32003		Chr9 q21.11	Chr9:66986301-66992550(-)	NM_001083124	XP_011543982,NP_001076593	Q5VYP0
43237125	human	9606	SPATA31A5	727905		HGNC:32005		Chr9 q12	Chr9:60914372-60920653(+)	NM_001113541	NP_001107013,XP_047279795	Q5VU36
43237125	human	9606	SPATA31A6	389730		HGNC:32006		Chr9 p11.2	Chr9:42183659-42189887(+)	NM_001145196	XP_011516173,NP_001138668	Q5VVP1
43237125	human	9606	SPATA31A7	26165		HGNC:32007	OMIM:616584	Chr9 q12	Chr9:61190036-61196280(+)	NM_015667	NP_056482	Q8IWB4
43237125	human	9606	SPATA31C1	441452		HGNC:27846		Chr9 q22.1	Chr9:87913936-87923657(+)	NM_001145124	NP_001138596,XP_011517004	P0DKV0
43237125	human	9606	SPATA31C2	645961		HGNC:24508		Chr9 q22.1	Chr9:88129305-88134985(-)	NM_001166137,NM_001350978	NP_001337907,NP_001159609	B4DYI2
43237126	mouse, laboratory	10090	Vsig4	278180	MGI:2679720			ChrX 42.69 cM	ChrX:95290809-95337044(-)	NM_177789	NP_808457	
43237126	human	9606	VSIG4	11326		HGNC:17032	OMIM:300353	ChrX q12	ChrX:66021738-66040125(-)	NM_001100431,NM_001184831,NM_007268,NM_001257403,NM_001184830	NP_001244332,NP_009199,NP_001171760,NP_001171759,NP_001093901	Q9Y279
43237127	mouse, laboratory	10090	S100a7l2	229550	MGI:2684973			Chr3 40.14 cM	Chr3:90995444-90998110(-)	XM_011240088,NM_001101461,XM_011240089,XM_130997	XP_011238390,XP_011238391,NP_001094931	
43237128	mouse, laboratory	10090	Spink14	433178	MGI:3646952			Chr18 23.74 cM	Chr18:44160936-44165275(+)	NM_001039218	NP_001034307	
43237128	human	9606	SPINK14	408187		HGNC:33825		Chr5	Chr5:148146372-148176076(+)	NM_001001325	NP_001001325,XP_016864958	Q6IE38
43237129	mouse, laboratory	10090	Pramex1	75829	MGI:1923079			ChrX 57.26 cM	ChrX:134513751-134528454(-)	XM_136073,XM_017318634	XP_017174123,NP_083735	
43237130	mouse, laboratory	10090	Rpl9-ps1	194905	MGI:3649210			Chr11 51.03 cM	Chr11:83535872-83536447(-)			
43237130	human	9606	RPL9	6133		HGNC:10369	OMIM:603686	Chr4 p14	Chr4:39454124-39458948(-)	NM_000661,NM_001024921,NM_000661,NM_001024921,NM_000661,NM_001024921	NP_000652,NP_001020092,NP_000652,NP_001020092,NP_000652,NP_001020092	P32969,P32969,P32969
43237131	mouse, laboratory	10090	Rpl9-ps6	100042823	MGI:3642682			Chr19 27.22 cM	Chr19:32443272-32443975(-)			
43237131	human	9606	RPL9	6133		HGNC:10369	OMIM:603686	Chr4 p14	Chr4:39454124-39458948(-)	NM_000661,NM_001024921,NM_000661,NM_001024921,NM_000661,NM_001024921	NP_000652,NP_001020092,NP_000652,NP_001020092,NP_000652,NP_001020092	P32969,P32969,P32969
43237132	mouse, laboratory	10090	Poteg	70952	MGI:1918202			Chr8 16.04 cM	Chr8:27937698-27985200(+)	XM_006509192,NM_026256,XM_011242159,NM_001401513,NM_027618	XP_006509255,XP_011240461,NP_080532,NP_081894,NP_001388442	
43237133	mouse, laboratory	10090	Zfp874b	408067	MGI:3040702			Chr13 34.54 cM	Chr13:67619632-67632377(-)	XM_006517283,XM_030247316,XM_036158084,XM_011244536,XM_030247318,XM_011244535,XM_030247315,NM_001076791	XP_036013977,XP_011242837,XP_006517346,XP_011242838,XP_030103175,XP_030103176,XP_030103178,NP_001070259	
43237133	human	9606	ZNF429	353088		HGNC:20817		Chr19 p12	Chr19:21505257-21541157(+)	NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916	NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415	Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71
43237134	mouse, laboratory	10090	Zfp874a	238692	MGI:3040703			Chr13 34.54 cM	Chr13:67588550-67599743(-)	NM_177712	NP_808380	
43237134	human	9606	ZNF429	353088		HGNC:20817		Chr19 p12	Chr19:21505257-21541157(+)	NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916,NM_001001415,NM_001346912,NM_001346913,NM_001346914,NM_001346915,NM_001346916	NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415,NP_001333844,XP_016882237,XP_016882241,XP_047294721,NP_001333841,NP_001333842,NP_001333843,NP_001333845,NP_001001415	Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71,Q86V71
43237135	mouse, laboratory	10090	Gm5142	380907	MGI:3647352			Chr14 31.35 cM	Chr14:59395952-59416198(-)	NM_001004158	NP_001004158	
43237136	mouse, laboratory	10090	Or8b41	258474	MGI:3030724			Chr9 20.84 cM	Chr9:38054433-38055377(+)	NM_146481	NP_666692	
43237137	mouse, laboratory	10090	Or8c9	18323	MGI:109310			Chr9 20.84 cM	Chr9:38240788-38241855(+)	NM_146870	NP_667081	
43237138	mouse, laboratory	10090	Rtl6	223732	MGI:2675858			Chr15 39.88 cM	Chr15:84437599-84442024(-)	NM_177630	NP_808298	Q505G4
43237138	human	9606	RTL6	84247		HGNC:13343		Chr22 q13.31	Chr22:44492570-44498125(-)	NM_032287	NP_115663	Q6ICC9
43237139	mouse, laboratory	10090	Zfp354c	30944	MGI:1353621			Chr11 30.93 cM	Chr11:50701913-50718551(-)	NM_013922	NP_038950	Q571J5
43237139	human	9606	ZNF354C	30832		HGNC:16736	OMIM:619511	Chr5 q35.3	Chr5:179060415-179083977(+)	NM_014594	NP_055409,XP_016864898	Q86Y25
43237140	mouse, laboratory	10090	Or7e170	258555	MGI:3030696			Chr9 7.41 cM	Chr9:19794679-19795969(-)	XM_030244392,NM_146562	NP_666773,XP_030100252	
43237141	mouse, laboratory	10090	Or5b117	258685	MGI:3031306			Chr19 8.73 cM	Chr19:13430935-13431879(-)	NM_146690	NP_666901	
43237142	mouse, laboratory	10090	Or5b119	258298	MGI:3031309			Chr19 8.73 cM	Chr19:13456616-13457560(-)	NM_146301	NP_666413	
43237143	mouse, laboratory	10090	Or5b118	258123	MGI:3031308			Chr19 8.73 cM	Chr19:13448336-13449280(+)	NM_001011842	NP_001011842	
43237144	mouse, laboratory	10090	Ypel4	241525	MGI:3605071			Chr2 49.45 cM	Chr2:84564402-84568999(+)	NM_001005342,XM_006499466,XM_036161892	XP_006499529,NP_001005342,XP_036017785	Q65Z93
43237144	human	9606	YPEL4	219539		HGNC:18328	OMIM:609725	Chr11 q12.1	Chr11:57645087-57649944(-)	NM_001363487,NM_145008	NP_659445,NP_001350416,XP_047282487	Q96NS1
43237145	mouse, laboratory	10090	Pcbd2	72562	MGI:1919812			Chr13 30.06 cM	Chr13:55875181-55924643(+)	XM_030247422,NM_028281,XM_006517401,XM_011244564,XM_006517398,XM_006517399	XP_006517461,XP_006517464,XP_030103282,XP_006517462,XP_011242866,NP_082557	Q9CZL5
43237145	human	9606	PCBD2	84105		HGNC:24474	OMIM:609836	Chr5 q31.1	Chr5:134905120-134962646(+)	NM_032151	NP_115527	Q9H0N5
43237146	mouse, laboratory	10090	A630001G21Rik	319997	MGI:2443131			Chr1 43.75 cM	Chr1:85644804-85664377(-)	XM_011248033,XM_036165695,XM_011248032,XM_017321191,NM_177055	XP_011246335,NP_796029,XP_017176680,XP_036021588,XP_011246334	
43237147	mouse, laboratory	10090	Pramel12	242736	MGI:2140473			Chr4 77.65 cM	Chr4:143138996-143147661(+)	NM_001355724,NM_172877,XM_006538857	NP_766465,XP_006538920,NP_001342653	
43237147	human	9606	PRAMEF13	400736		HGNC:13262		Chr1 p36.21	Chr1:13196188-13201409(-)	NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380,NM_001291380	XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309,XP_011539760,NP_001278309	
43237147	human	9606	PRAMEF7	441871		HGNC:28415		Chr1 p36.21	Chr1:12916647-12920480(+)	NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277,NM_001012277	NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277,NP_001012277	Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5,Q5VXH5
43237147	human	9606	PRAMEF8	391002		HGNC:24074		Chr1 p36.21	Chr1:13281223-13285137(-)	NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276,NM_001012276	XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276,XP_016856758,NP_001012276	Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4,Q5VWM4
43237148	mouse, laboratory	10090	Spag11b	546038	MGI:3647173			Chr8 10.35 cM	Chr8:19190775-19193026(+)	NM_001039563,NM_001034905,NM_001286493	NP_001034652,NP_001273422,NP_001030077	
43237148	human	9606	SPAG11B	10407		HGNC:14534	OMIM:606560	Chr8 p23.1	Chr8:7447754-7463670(-)	NM_058200,NM_058207,NM_058206,NM_058203,NM_058202,NM_058201,NM_016512	NP_478110,NP_057596,NP_478107,NP_478108,NP_478109,NP_478113,NP_478114	Q08648
43237149	mouse, laboratory	10090	Spag11a	78128	MGI:1925378			Chr8 10.35 cM	Chr8:19207902-19209594(+)	XM_006508927,NM_153115	XP_006508990,NP_694755	Q8K4N2
43237150	mouse, laboratory	10090	Or4a71	258971	MGI:3031077			Chr2 50.07 cM	Chr2:89357835-89358752(-)	NM_146969	NP_667180	
43237150	human	9606	OR4A16	81327		HGNC:15153		Chr11 q11	Chr11:55343201-55344187(+)	NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274,NM_001005274	NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274,NP_001005274	Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70,Q8NH70
43237151	mouse, laboratory	10090	Pafah2	100163	MGI:2140321			Chr4 66.68 cM	Chr4:134123631-134154723(+)	XM_006538455,XM_011250171,XM_036163537,XM_017319887,XM_030253054,NM_001285877,NM_001285875,NM_133880,NM_001285874,NM_001285872	XP_006538518,XP_030108914,XP_011248473,NP_001272806,NP_001272803,NP_001272804,XP_036019430,XP_017175376,NP_001272801,NP_598641	Q8VDG7
43237151	human	9606	PAFAH2	5051		HGNC:8579	OMIM:602344	Chr1 p36.11	Chr1:25959764-25998164(-)	NM_000437	XP_047277656,NP_000428,XP_006710733,XP_011539830,XP_047277654,XP_047277657	Q99487
43237152	mouse, laboratory	10090	Pcsk1n	30052	MGI:1353431			ChrX 3.57 cM	ChrX:7786061-7790649(+)	NM_013892	NP_038920	Q9QXV0
43237152	human	9606	PCSK1N	27344		HGNC:17301	OMIM:300399	ChrX p11.23	ChrX:48831092-48835638(-)	NM_013271	NP_037403	Q9UHG2
43237153	mouse, laboratory	10090	Tmem212	208613	MGI:2685410			Chr3 11.05 cM	Chr3:27920215-27950517(-)	XM_030252517,XM_006535431,XM_149293	XP_030108377,XP_006535494,NP_001157909	Q8C6V3
43237153	human	9606	TMEM212	389177		HGNC:34295		Chr3 q26.31	Chr3:171843339-171859318(+)	NM_001164436	XP_016861865,XP_011511119,NP_001157908	A6NML5
43237154	mouse, laboratory	10090	Zfp54	22712	MGI:99201			Chr17 11.4 cM	Chr17:21643489-21655646(+)	NM_011760,NM_001379357,NM_001379359,NM_001379358,NM_001379356,XM_030249760	NP_001366285,NP_001366288,NP_001366287,NP_001366286,XP_030105620,NP_035890	E9PW05
43237155	mouse, laboratory	10090	Or5b116	258231	MGI:3031305			Chr19 8.73 cM	Chr19:13422378-13423322(+)	NM_207132	NP_997015	
43237156	mouse, laboratory	10090	Or2c1	18312	MGI:106182			Chr16 2.26 cM	Chr16:3656839-3657777(+)	NM_008762	NP_032788	P23275
43237156	human	9606	OR2C1	4993		HGNC:8242		Chr16 p13.3	Chr16:3355889-3356924(+)	NM_012368	NP_036500,XP_047290135	O95371
43237157	mouse, laboratory	10090	Or5b107	258299	MGI:3031295			Chr19 8.73 cM	Chr19:13142380-13143318(+)	NM_146302	NP_666414	
43237157	human	9606	OR5B3	441608		HGNC:8324		Chr11 q12.1	Chr11:58402465-58403409(-)	NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469,NM_001005469	NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469,NP_001005469	Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48,Q8NH48
43237158	mouse, laboratory	10090	Tmem215	320500	MGI:2444167			Chr4 20.28 cM	Chr4:40472180-40475653(+)	NM_177175,NM_001166009	NP_001159481,NP_796149	A7E1Z1
43237158	human	9606	TMEM215	401498		HGNC:33816		Chr9 p21.1	Chr9:32783499-32789201(+)	NM_212558	NP_997723	Q68D42
43237159	mouse, laboratory	10090	Or5ac25	404311	MGI:3030043			Chr16 syntenic	Chr16:59181587-59182603(-)	NM_207551,XM_030249170	XP_030105030,NP_997434	
43237160	mouse, laboratory	10090	Nepn	66650	MGI:1913900			Chr10 26.6 cM	Chr10:52265068-52280721(+)	XM_006512818,NM_025684,XM_006512819	XP_006512882,XP_006512881,NP_079960	Q9CQ76
43237160	human	9606	NEPNP	442253		HGNC:33184		Chr6 q22.1	Chr6:117602928-117645087(+)			
43237161	mouse, laboratory	10090	Prr7	432763	MGI:3487246			Chr13 30.06 cM	Chr13:55612080-55620967(+)	XM_484263	NP_001025467	Q3V0I2
43237161	human	9606	PRR7	80758		HGNC:28130	OMIM:618306	Chr5 q35.3	Chr5:177445936-177456701(+)	NM_001375593,NM_001375594,NM_030567,NM_001174101,NM_001174102	NP_001167573,NP_085044,NP_001362523,NP_001362522,NP_001167572	Q8TB68
43237162	mouse, laboratory	10090	Zfp688	69234	MGI:1916484			Chr7 69.51 cM	Chr7:127018139-127021240(-)	NM_026999,XM_006508179,XM_017312285,XM_011241892	XP_017167774,NP_081275,XP_006508242,XP_011240194	
43237162	human	9606	ZNF688	146542		HGNC:30489		Chr16 p11.2	Chr16:30569677-30572407(-)	NM_001024683,NM_145271	XP_005255196,NP_660314,NP_001019854,XP_047289610,XP_047289609,XP_005255197	P0C7X2
43237163	mouse, laboratory	10090	Or52a5b	18370	MGI:1341789			Chr7 54.85 cM	Chr7:103416484-103420801(-)	NM_013621	NP_038649	
43237163	human	9606	OR52A5	390054		HGNC:19580		Chr11 p15.4	Chr11:5131692-5132642(-)	NM_001005160,NM_001005160	NP_001005160,NP_001005160	Q9H2C5,Q9H2C5
43237164	mouse, laboratory	10090	Zfp92	22754	MGI:108094			ChrX 37.31 cM	ChrX:72454702-72471991(+)	XM_017318463,XM_006527964,NM_001310531,NM_009566	XP_006528027,NP_001297460,NP_033592,XP_017173952	Q62396
43237164	human	9606	ZFP92	139735		HGNC:12865		ChrX q28	ChrX:153411461-153426481(+)	NM_001136273,NM_001386943,NM_001386944,NM_001386945	NP_001373872,NP_001373873,NP_001373874,NP_001129745	A6NM28
43237165	mouse, laboratory	10090	Sap25	751865	MGI:3802945			Chr5 76.59 cM	Chr5:137639735-137641164(+)	NM_001081962	NP_001075431	Q1EHW4
43237165	human	9606	SAP25	100316904		HGNC:41908	OMIM:619230	Chr7	Chr7:100572225-100573864(-)	NM_001348680,NM_001348670,NM_001168682,NM_001348677,NM_001348671	NP_001162153,NP_001335609,NP_001335606	Q8TEE9
43237166	mouse, laboratory	10090	Nfkbid	243910	MGI:3041243			Chr7 17.52 cM	Chr7:30121157-30128171(+)	NM_001360907,NM_172142,NM_001360906,XM_030242570	NP_001347835,NP_742154,XP_030098430,NP_001347836	Q2TB02
43237166	human	9606	NFKBID	84807		HGNC:15671	OMIM:618887	Chr19 q13.12	Chr19:35887630-35902301(-)	NM_001321831,NM_001365706,NM_001365705,NM_139239,NM_032721	XP_047295515,XP_047295517,XP_047295516,XP_047295514,XP_047295513,XP_016882886,XP_016882880,XP_016882879,XP_011525722,XP_005259397,NP_640332,NP_116110,NP_001352635,NP_001352634,NP_001308760	Q8NI38
43237167	mouse, laboratory	10090	Pramel1	83491	MGI:1890541			Chr4 77.64 cM	Chr4:143120998-143126730(+)	XM_036164575,NM_031377	XP_036020468,NP_113554	Q99MW3
